frame_index,timestamp_ms,left_knee_2d,right_knee_2d,left_hip_2d,right_hip_2d,left_knee_3d,right_knee_3d,left_hip_3d,right_hip_3d
1015,16924,145.7610018714767,177.23558201301836,160.82427186265704,179.35720263028705,137.53122213935225,174.14036870582962,173.31042298513563,172.17200295305813
1016,16941,144.97163731417118,176.4537436352249,160.6678429515084,179.11590751188433,136.12948819862285,173.8576528562006,171.71538542108496,171.7608419681722
1017,16957,143.30582734904917,175.9710689537552,161.3567704393272,178.69598494053037,136.3192810392382,173.19165888560238,170.39148337266786,171.6132371148625
1018,16974,143.4749400976601,175.1778657800676,162.26906490732506,177.97957233211164,137.78731010282752,172.87927998293011,169.37621508878712,171.8798851756091
1019,16991,144.2685700427629,174.07710572975074,162.02682485679142,177.37826412794757,139.6480870448887,172.48733218209037,167.67272205509488,171.57838238434826
1020,17007,144.33439623993718,173.87833722276324,162.21221011567565,177.53686633624545,140.67222469209224,171.7034357597919,166.20898647981906,171.25099172299744
1021,17024,143.60765124512693,172.47721314827976,163.03781484204117,177.1123237805984,142.6647531663893,170.9244084492868,165.32565114235666,170.91708559246817
1022,17041,143.81054677525094,171.1673610918091,163.14027498385363,176.64218736764565,145.70361038758682,170.99795908055455,165.17406244739846,170.48544305932228
1023,17057,145.2066807583217,170.5343752347422,162.80689631788658,176.47683945780986,150.4943240006508,171.10313526181426,166.54492518806998,170.0159179729573
1024,17074,146.78571347266532,170.17961929785739,162.09384317067213,176.33213383943954,153.18224740130864,170.94478079783764,166.40235147179246,169.78460170222456
1025,17091,148.75611382343752,169.8322590324745,162.56203743529548,176.0060638926491,155.16905058077083,171.4248604632321,165.74595716405955,170.19971996344123
1026,17107,150.88020437605715,169.93647610431128,161.82090180144203,176.18873171070518,155.97692413533903,171.597678761968,165.01962617751227,169.98935231714745
1027,17124,152.07074502006347,170.85400869132607,162.17893132090444,176.92498212044376,156.68071027940923,171.38522903422228,164.2477008534294,170.24562738965548
1028,17141,153.9481083703767,171.22248212313187,161.66214133011067,177.5612269894158,157.93632698120328,169.5955348653588,162.76345912723033,166.84551891070927
1029,17157,156.0870990382366,170.7335580017169,161.7114216815805,178.27188754743995,159.30066031661792,170.0777901353176,162.80935147014938,164.77772471166057
1030,17174,157.52647973707897,172.89116968957163,161.8120031035271,179.66204294715928,160.99319410690353,171.24188624709686,162.04912286226036,164.53702754731734
1031,17191,158.8465126842953,175.3382430167399,162.09184732639469,178.69772788238495,162.5364304243165,170.2084917595295,161.57192346465177,164.72210611029593
1032,17207,159.97551270974586,177.31260104333398,162.9880189997695,177.15390024260208,163.64748188704093,169.51988607743124,161.3831946977879,164.78426749733802
1033,17224,160.74574268847,179.89394584706932,163.89487130592747,176.12470956095254,164.52671970124553,169.75561942915334,161.4818148629959,165.17584137782154
1034,17241,160.96449190589007,177.28680125606556,164.3607501096865,174.2281814509031,164.39030326603518,169.8065719329103,162.67264124947943,164.03778977633678
1035,17257,161.31518370888418,177.43911250962122,164.77781015062104,174.92097670551945,164.28332843268515,170.83117719035235,163.9854954160154,163.22761705429198
1036,17274,162.42039787011834,177.1601998414858,165.70840864798865,176.8355527910603,165.15532886081002,172.3661831565902,165.51515136511512,163.00426665007487
1037,17291,162.8929584964172,178.88455433058166,166.93194015477974,177.88691450065485,164.29243569707512,173.23060522272434,166.0547824448035,162.9424459918427
1038,17307,162.31582152533483,178.53069058936038,167.6856261913154,177.73999528597452,163.51815836923942,173.66033801947233,166.79805108881465,162.70597494421946
1039,17324,163.01401978957685,178.68078573467443,168.63868596770416,178.54974916757195,163.6918895897473,174.4191584627432,167.29226002543382,162.09308490707227
1040,17341,163.26909489157134,179.7390096311745,169.8503084181036,179.6524082269667,164.01622186025511,173.83014638331974,167.9520391749037,161.1764921677645
1041,17358,164.55277937413686,178.83031340074982,171.07055981172385,179.33385003586,165.5875798581951,173.93303564966345,169.42209554060113,161.2910346058122
1042,17374,164.16964368182175,176.824923187283,172.6678117561052,178.33147214188762,165.72207258319605,173.34769840024427,170.78592268880854,162.12317474221695
1043,17391,164.34455032914204,175.27205986722558,174.64033765854558,176.86884390384196,165.8912002048647,172.8261170446554,172.0628277293337,162.62526509904464
1044,17408,165.03200626166267,172.98489403725827,176.61340825825187,175.26184317583846,165.38942222222516,172.46048622249668,173.43699668882704,162.59922124513068
1045,17424,166.70640559641282,170.8982378732716,177.6553061653455,172.82488474518652,165.62465864219018,171.5270377701083,173.53562259025713,161.00520827358653
1046,17441,167.93689961215094,169.09437214212517,178.85125516965667,171.04886151700586,165.41964302254476,171.1180195280235,173.6291722931271,160.3768963176701
1047,17458,167.98020576167048,166.40969960159305,178.9678438627591,169.82748596865403,166.03510037789178,171.16633722837878,173.19777993217465,160.0495249359381
1048,17474,169.33965020425777,165.27828624024352,177.74471477302566,168.88364861029697,166.78540697029882,171.0382171200893,171.97473027285477,159.2677991808433
1049,17491,170.04783940734035,163.84058378861863,177.1988604404939,166.79176477703675,167.17388881594457,171.59435115300772,171.67048200527114,159.13790858983762
1050,17508,170.96975199381717,163.52798275158068,175.32703727948467,166.10795116796794,166.61701501131878,171.69272259081256,170.6142803295348,159.45151633603433
1051,17524,171.82823127722432,161.03915585995185,173.93430784810064,165.0046823403272,165.73065024193494,170.75883289482908,169.1286641032219,159.89489903449754
1052,17541,172.67612153090417,158.76861998148397,173.05997665417078,163.33746610691378,164.88317143686666,169.80199721370857,167.98413634706318,159.33530177220678
1053,17558,173.48265283856895,156.3331275096062,172.67122425457418,162.7669547927605,164.434160973567,169.45769103260304,167.15003808902813,158.19695963959813
1054,17574,173.73871659882482,156.8258844436448,173.26469240387345,163.2050525173099,164.784796814561,169.4863314075712,167.64711527526717,158.5909520842984
1055,17591,174.42221174070647,159.80876140578937,173.6023533405551,164.33949101509063,164.92547643880758,169.24489470092897,168.00236892920285,158.61061582243346
1056,17608,174.3708939737925,161.34966393018766,172.51623043404638,163.97624727013175,164.70057719459342,169.60177491933078,166.84926547037693,158.71371431435546
1057,17624,174.1894102157448,163.25981204339473,172.19478916554982,164.9034752925544,164.31201289188493,170.28673783987395,166.01091684496313,158.92487273077955
1058,17641,173.96663991656845,170.12781444368093,171.95254265740132,167.31956675446983,163.95118324275808,170.8477150800941,165.19868263521792,159.18276042693662
1059,17658,174.09855883844222,176.96546518330794,171.0105961839685,169.90796939537054,163.81391078324592,171.69306184881478,164.58512404249564,159.35250058180657
1060,17674,173.94356797627387,179.84715973232755,170.9248418826463,171.01795983886538,163.52445054971415,172.0660248953868,163.7159806768267,158.91857821795668
1061,17691,173.62535656995368,179.32179379809946,170.6472637003162,170.5332504150576,163.1269615177168,172.00435096848298,163.11651624180797,158.91265485375416
1062,17708,173.30905573863345,177.42949658748051,169.95661755097277,171.71663779497393,162.85440001679112,172.05243735993398,162.80533266194254,158.72885631732706
1063,17724,171.27171270397648,173.68054679534737,168.3754298617017,172.90644044446339,162.21406438597427,172.57656515874504,161.80286252275312,158.62998637241603
1064,17741,169.41417840066708,175.07059153021038,166.49704887406773,172.8054772740086,162.4377112434843,172.22718602053433,161.6572137892302,158.66220351777005
1065,17758,168.42103954534005,175.7214774175419,166.08716509596997,172.33651070774795,162.42463973110767,172.4135076555848,161.5307274145928,158.22819649424773
1066,17774,165.3509638238333,176.39607625746723,164.1580349513965,172.268624540339,161.64220086491744,171.8835920667357,160.25838947976004,158.37087821882338
1067,17791,164.32634733826922,176.30292085286493,163.52020645369302,172.4296690883003,161.2984101615263,171.75541603044454,160.2032809541779,158.54383957152152
1068,17808,163.37295968438806,176.96715017400166,163.08430747700694,172.21820221233475,160.46871780854298,171.3707328624084,159.61563052967247,158.77968571609264
1069,17824,163.65078915370782,177.45510215479155,163.4510838561752,172.1493091429813,160.91776094824436,171.3766325229796,159.9363557866431,158.97784213861158
1070,17841,163.89216339616735,177.76085270776446,162.96441684083032,171.9955513745675,160.7681875003896,171.2433645104337,159.89927036665293,159.09292036130327
1071,17858,163.99627418827234,177.48690956591057,162.92232060306515,172.05095752217844,160.94492428540278,171.18367562184432,158.92309623135435,158.97245255066426
1072,17874,163.95876549947167,177.83994050193002,162.75219294422334,171.1198706098043,160.88918727062034,171.1535665207266,158.47461957517524,158.76132546435812
1073,17891,163.5181474560017,177.49416612358212,161.42276269426105,171.57823397485146,160.39993160605547,171.07427856879607,158.14734807710437,158.72517404232025
1074,17908,162.9280222236593,177.7344157669722,161.10200092825002,171.4306998094922,160.0900674857997,170.94475097593642,157.59697801977407,158.31787687743432
1075,17924,162.8814517111837,176.52017692904425,161.10577389880044,171.4887041483242,160.2460306746497,170.94519375884371,157.6214319299276,158.17242043651808
1076,17941,162.82298719435082,176.94476985721855,160.4865871702931,171.0000574374969,160.27016694312917,170.25317617123747,157.30277523628519,158.9535752649439
1077,17958,162.75813215723088,177.29625971260083,160.24878037532847,170.84631459556115,160.17664348503604,169.87216184536925,157.20685014823533,158.6558166806121
1078,17974,162.62155979760004,177.26916799992472,159.79750223252148,170.58039131747879,160.3501110840879,169.76655881530206,157.0194375525686,158.98738994150753
1079,17991,161.94533090554094,177.69135442618068,158.87349523439326,170.6988976115531,160.34806851392486,168.97309743719387,156.97242898229925,158.2491299246967
1080,18008,161.52044865181318,177.66604333236805,158.72093445394387,170.4862629141035,160.31905061441398,169.0813514067459,157.05575006842258,158.26614978933338
1081,18024,161.37581784750324,177.88777016900747,158.5507104050615,170.18873084271328,160.32210751191414,168.95828990548185,157.20473674691664,158.82372803380304
1082,18041,161.34439990034926,177.94878659043508,158.58258885995102,169.84583688271974,160.3288664085504,169.05004548148523,157.18916282229867,158.82793817953714
1083,18058,161.13478793686443,177.96931215298767,158.34254636669914,169.6249923362926,160.36201608097747,169.08841423808778,157.0786767076655,159.11248525126848
1084,18075,160.97646651694868,178.02899906504103,158.26453935477818,169.50640535979042,160.38659868859304,169.03804781904165,157.07668297638958,159.28415415641527
1085,18091,161.08031658503035,177.37545756640765,158.43728819555682,169.97467301616132,160.4389591647413,169.4761482671179,157.14891593195244,159.50016076537264
1086,18108,161.21468111951305,176.6698957072573,158.77943863852096,169.92648517837068,159.8729279628642,169.6915438191037,157.3048222178663,159.0869757226961
1087,18125,161.475028080834,176.32566525364373,159.071596551198,169.9544640454355,159.58993112862618,169.92304248942054,157.47168368761567,159.12149331172589
1088,18141,162.06722275960703,175.27146423253697,160.1157463113288,171.01509314833723,159.8183601081088,170.27807153826197,157.74685585229864,159.28844161700866
1089,18158,162.1549669797178,174.394019154353,160.55213485837825,171.55223442689478,159.82429255320582,170.32227947631807,157.95099001700447,158.98455120596665
1090,18175,162.28968972913475,174.2952976792671,160.81315146458246,171.56862382505582,159.85591707600724,170.3868419838687,157.74821962451156,159.07664305521445
1091,18191,162.51025821227807,174.08509332058821,161.297389892295,171.7043746460176,159.80381519423855,170.7000353853255,157.78658539111237,159.09169383180736
1092,18208,162.87842071444044,173.8948739726036,162.05417911551055,171.99236358817896,159.90434340155272,171.14121601194418,158.0914803648102,159.2008124898996
1093,18225,162.5956798377715,173.8741378525529,162.28740304472439,172.31552769278468,159.9601024720515,171.2945896779161,158.3109068489425,159.04735426178343
1094,18241,161.83217750668945,174.00431521828676,161.98867612063293,172.17116313535664,159.9094731758504,171.149478511715,158.66141031858646,159.53538821707818
1095,18258,160.3352227697366,176.85646279490487,161.24395127225932,170.99489300454468,159.27838919585986,170.65856421544385,158.41588580514548,159.40446491911757
1096,18275,159.45283465335484,177.9645747441961,160.79402733705163,170.36579020785288,159.23296383617904,170.20296501032075,158.75257336013848,159.65682201344208
1097,18291,157.91248984449714,178.54685007195843,159.8619166929861,168.44582370062972,158.57333598832048,169.37643864258203,158.26407867016476,159.52676359175322
1098,18308,155.06393630610555,174.37567613468866,158.22684881108154,166.26603857745917,158.349966547711,168.8820492439367,158.07678500621967,159.4324708284843
1099,18325,152.2205508770365,168.83194422120988,156.36663146265474,163.4734240356602,157.43999772141981,167.76724651852166,157.60383410612218,159.37989929115636
1100,18341,147.84116918012907,161.7194649294138,153.56944242170724,159.71060309072993,156.52066462931222,166.11940993215515,157.02400277988275,159.22896718117966
1101,18358,143.40805524459927,159.04031972684427,150.25024861559118,159.005023608864,154.92785972342065,164.64348821864738,156.41919736524608,158.9837839247806
1102,18375,139.17674863629634,154.1797081709932,147.55327714122416,157.0024680957768,153.00379462188656,162.7702135508136,155.43893034640044,158.55520113601156
1103,18391,135.74432521419428,150.85132194916514,144.41030108601655,155.22679700579548,151.85791986195733,161.1592012826274,154.84757127932332,158.0667151733315
1104,18408,131.8885631965049,149.06869205306984,140.9466000832317,154.33064212377977,149.0963973939622,157.83192839685898,153.44125060834344,156.1303870231049
1105,18425,128.0896674576262,144.57565122864935,137.87709171701152,151.59593214146284,147.12045121664644,153.34365973087063,151.57073826553838,153.98413670067748
1106,18441,125.40421079421925,139.76248263493997,135.83721221613797,148.49619368797184,145.91545883301933,147.90244367874226,150.5206085481935,151.8434278830076
1107,18458,122.81521824635085,134.62642991629258,133.6834262524195,144.3499436205501,144.84446008621305,144.44958398684736,149.301513382605,148.77434112310692
1108,18475,118.91177557529326,129.54364340981434,129.82901590404066,138.26279769611054,142.13967245713548,143.40494774422606,147.41416222459418,145.59204383432467
1109,18491,114.00829538884587,123.17695763397752,124.33327677249649,131.4914993382057,137.34666889619507,135.65347502981197,142.64972946791065,139.91528072422037
1110,18508,109.89834432005279,121.16169498517654,119.02217979899989,126.89631294322946,136.43216697528473,134.57335359236492,140.1863748450054,137.1823921278928
1111,18525,104.07092193417962,113.5678967084023,112.83721227339274,119.88563536240517,132.3459650467722,129.23477806798613,135.92211929372672,133.9737625812656
1112,18541,100.76326825377372,110.1239659132633,107.77766730656262,115.14976055948301,128.82592237846916,124.98019628452143,132.71255906351448,131.50016120716927
1113,18558,98.75386975812538,104.14387382744,104.41225198223293,109.95671865813252,127.89094375790107,121.13359120970496,131.01798494287803,129.30727701497668
1114,18575,94.92449315191485,99.78746589837915,100.69969148416416,105.84977843704881,124.60411401199691,116.27119849261307,127.44787413043807,126.4775486739565
1115,18591,91.52517894607207,97.5246448320187,96.44306337449808,101.55188729412956,125.16406372589623,113.88184672583202,126.11884801253099,123.62191377641368
1116,18608,87.79412105121497,92.20689212141514,92.02763285341531,96.58184032663009,123.64399344463583,110.01985673786407,124.25258872007993,121.46720256604455
1117,18625,85.20998116370976,91.65350123865394,89.9846505657309,94.36275240866296,123.06750706049219,110.8086953274272,123.94675151876865,120.9614152977945
1118,18641,82.92876182093897,90.42562079462998,88.37374634592139,92.26626807859931,122.69976714320913,109.72391256922099,123.03934848872444,119.22545439620211
1119,18658,79.93424183832583,87.84943273133497,86.17701836687495,89.48006568441251,121.43924412499223,107.63901537578147,122.31109662457365,117.10315219027355
1120,18675,76.79227220755985,84.99329564676476,83.6298590481472,87.28163784914345,118.25507304283492,106.48451019143504,120.89204432932914,116.53363930007603
1121,18691,74.2227315208461,85.020106126712,81.48895122927748,86.2749109572347,115.91753011666165,106.64351376377228,119.6181644019521,115.15988270375432
1122,18708,71.47418201505879,81.35422024840125,79.5201734457657,83.2029821076662,109.39869849457827,102.84922860883661,116.18508156928752,111.49991366539625
1123,18725,69.31931158017322,79.97531730551326,77.9466926558929,81.3124268705001,105.99138012707697,101.55616143900227,114.19338341304527,109.54753429302035
1124,18741,68.27222864052054,78.06969174483326,77.23027667595166,78.99585238313978,103.8571934232097,101.94017342961621,112.63037542080274,108.36157716866254
1125,18758,66.87347073698385,76.7851603933648,76.07330018174869,77.73162241361645,102.84572131300561,101.92964864807591,111.15574334502045,106.9406421085383
1126,18775,66.19985974815448,75.71679242405459,75.7768453612026,76.90074998736885,101.49421021477055,101.08954312724293,110.76963846757421,106.05707933831827
1127,18792,64.76924579345062,72.56644859084493,74.78414359046792,74.21627836126191,98.83025283058363,98.87084149231961,109.06977047357931,104.20169027537176
1128,18808,63.913195227731784,70.99642601806919,74.1723307356541,73.21578038670738,96.5763232711818,97.29130281178277,107.61883350397135,103.08065462052153
1129,18825,63.61379813995826,70.96160372404418,73.85960732809512,72.24104337605291,96.77154188207139,98.51792652916303,107.22255611985692,103.05543389905966
1130,18842,63.44003449562462,70.60515681830496,74.01022983378118,72.24532287379103,97.64432299848436,99.04969983620053,107.78614488844916,103.62358777569003
1131,18858,62.97741314425085,70.29442346585535,73.84090775172102,71.91953344375352,95.50274341509558,98.54588936262502,107.32281093902397,103.53159238626549
1132,18875,63.08534236083978,70.46811549372575,74.20533276976515,72.01526241820962,95.79080857650094,98.65381350131891,107.85573814849073,103.60270616305971
1133,18892,63.224590376949614,70.36470547450607,74.41255119506725,72.23702042000718,95.79964724418828,99.45306696584404,108.06637774675877,104.136691798682
1134,18908,63.56653604223598,69.23663580119003,74.97458830947642,71.91810676066363,96.76707976592947,99.09203712796936,108.30662430882755,104.16158479323428
1135,18925,63.81755714652531,69.84118549304583,75.22368405298862,72.97839697789327,96.8304289716245,98.74268951375453,108.24959044360847,104.03184105036463
1136,18942,64.31528954715246,70.62400278975804,75.7461297863887,73.67840999809836,97.71939914856297,99.32760010991734,108.54293826808372,104.57577682226103
1137,18958,64.78861794409225,71.7992083529322,76.20710135531567,74.33491556684149,98.63519253901968,99.80038910995329,109.00412879553737,104.90438091894846
1138,18975,65.0432202705438,72.27356305338104,76.99090847546677,75.3571514458303,98.8342465101666,100.05320644800831,109.62830510890888,105.43047150885658
1139,18992,65.63881535668864,72.41131352704707,77.88520728972311,76.5459937948915,102.05634943594859,99.46985307511848,111.9223587046976,106.46915946021488
1140,19008,67.14935561833758,73.89668005672365,79.84537602185614,79.04738299181497,106.70667999033998,101.07041787304942,114.98252750459159,109.2520325296161
1141,19025,69.26232313329625,75.05370986162205,82.23057182307812,81.05938177940135,109.54920215326237,101.32864189953459,116.87135885792782,110.31790779833314
1142,19042,72.11631398404215,76.42301888682572,85.15660587378733,82.54405346443302,112.994025970287,102.60512854996027,119.35486474780349,112.05694804928483
1143,19058,75.19079325678557,79.02085263806282,87.85302561293223,84.47870588533816,115.41948650648814,103.57120723333941,120.58717576332452,113.25213929609866
1144,19075,78.8291070452074,82.53532049976295,90.85623147378263,87.71341271064392,119.31853028003768,106.23700056088056,122.51447793534666,116.10072455460639
1145,19092,82.56105508207655,86.104878408524,94.10186785886617,91.02089026667903,122.7295025071034,110.7874665228668,125.00604548934355,119.47803231725058
1146,19108,86.40094365482136,88.86904081811821,97.56727983566614,94.53484226933276,123.72433717513896,112.3928603446318,126.83526067811414,121.8092580405377
1147,19125,89.85702819556901,91.8369090180625,101.00418359991116,99.04320681716106,124.29191352017878,113.87818901701863,129.007663694113,124.53577722267723
1148,19142,93.2325616410996,95.34609834499925,104.81261640023055,103.86881612136513,125.38249522167297,119.17238196500695,131.01817778751627,129.33794248975852
1149,19158,96.23409822394207,99.50643938918753,108.8089567385016,110.49797522089338,129.42770788625756,125.19494525275272,134.84053002676166,134.23569828915743
1150,19175,103.05818903780595,109.05321396337068,115.49138428778795,117.48303595803827,136.56667291611416,133.11794197735338,142.0219538391792,138.89533230500294
1151,19192,106.86780228481362,116.32348304562844,120.4033463757496,123.4036717430899,139.00203553049448,136.90436965913642,145.2154452843365,141.70318723805397
1152,19208,112.09560240517395,122.28326668539886,125.82568779570504,129.71707727464997,141.93703821132922,139.63382847269312,149.0275460141053,143.65720908840382
1153,19225,116.75062674618894,129.83760438585927,131.70059933569016,136.4555111679818,145.41925923287755,146.53649728309438,152.64891206427006,148.809113974393
1154,19242,120.60680561075931,134.49425545318417,135.86725877447472,141.9033907520858,147.685414376906,149.86722993095978,155.29696131032523,150.8147896880896
1155,19258,125.17400872355422,137.4518529758428,139.6146216880793,145.81274234256676,150.89812373678848,154.6115666776794,158.07471315611082,153.1763866231458
1156,19275,130.40978870333285,139.78271795106312,143.70987338659313,148.32038009475792,153.56072711225698,158.34751145944372,160.80306148910523,154.2730241987251
1157,19292,135.8770695682136,143.293354258236,147.34888659769402,150.49974870327813,155.61042129704202,161.30888928988156,162.5350389346011,155.3271766911726
1158,19308,140.90635967804738,151.84188348455976,151.41368130095663,156.33529356960833,159.26893706830424,166.01777599839687,165.08453399802613,156.4588431335366
1159,19325,146.594897829733,161.26540138672235,156.1508595447345,161.53685936271833,161.7612567032398,168.35918513577687,167.82847418766085,157.13157051779518
1160,19342,150.17797190006374,170.00872523802224,160.45712765299822,166.16436750271123,161.95372735376952,170.38058679372094,169.02068325843146,158.74291791527597
1161,19358,155.09796583513173,177.8933861952012,164.37570037002178,170.7396296266571,163.38305162666066,171.86603011404878,170.50262119604804,158.4644668983765
1162,19375,158.45436021554602,177.33257013760658,166.7832372573273,174.26900673851748,163.92962405388332,172.75143208306582,170.68019294722805,157.71763990749
1163,19392,162.508084568583,173.96502069746404,170.1800492132672,176.97272349939334,165.20087397210352,172.50421948704576,172.05394534253804,157.39024284653055
1164,19408,166.2921713307757,173.81920236636225,172.3770103477866,178.09130808657738,166.1145598764065,173.09005397029424,172.2838125345525,157.10661221214343
1165,19425,169.33108620055177,174.02497701440996,175.1109747877256,178.54163962485677,167.80097380855776,172.82329700577125,173.17443843446455,156.891862064257
1166,19442,168.56927008875647,174.39899393989802,175.36261789274053,179.5840123287869,167.21634246133672,172.86009575612445,172.88303671780494,156.9841359811548
1167,19458,170.22676140456068,175.2968545172783,176.34370860364055,179.88513448590695,166.93554925672785,173.18588552406123,172.58054840828544,157.09633318072977
1168,19475,171.71068843129746,173.45803820916476,178.07791620667734,178.30493358585977,167.07284087261138,173.96290491636898,172.93478740215397,156.74305975616707
1169,19492,172.9090682647493,174.888592941059,178.72745402585025,178.5126864382684,167.16782621820778,174.02238220319276,173.5024524695809,157.00783113672549
1170,19509,175.4374036740713,174.7862483710842,179.9750479640815,177.88848348785817,167.9456224980275,174.06439606848048,174.2838777114193,157.09797085334336
1171,19525,175.65009537785824,175.04047316483542,179.78680787686974,177.64842027415807,167.30942565712928,173.85842112188664,173.80967329324906,157.13348514772412
1172,19542,175.29781347514106,175.07905008937738,179.59880910339115,176.93236087972213,167.2713915144695,174.55299380982706,173.7097230250676,157.2173861378586
1173,19559,178.38543919141875,175.48528364217233,178.13783370281573,177.15665303765755,168.0777798637448,174.49340970853754,174.4841551503282,158.24048389991992
1174,19575,178.93093731202399,175.7835099648989,177.65613530512286,176.41336827700104,168.18880421232976,174.3751563594358,174.62220182670947,157.99963223833595
1175,19592,179.94479971450735,176.65991115659813,177.3891507809927,177.15924439166741,168.61976977979955,173.77517857456522,174.65519166300524,158.2416622869162
1176,19609,178.9098856129474,175.90399169063625,177.4874793681123,176.5422141093151,168.84872971840952,173.8305514740278,174.6756164790766,158.03857273714576
1177,19625,179.57898686553798,176.1892247377078,177.2207306083583,176.86240271236696,168.88548930480465,173.64410115516645,174.696331718869,158.08431971978473
1178,19642,179.61618286035736,175.9690452385949,176.9634362807752,176.63908838879362,169.00202551513294,173.8067750643099,174.52101241987447,157.98361843774612
1179,19659,179.34078697324665,176.47613581850425,176.51801517344154,176.6961960981394,169.28606385828573,173.8383062798703,174.61827204683206,157.8953574666727
1180,19675,178.67639064199045,176.63739363674605,176.00228990691446,176.7273921479473,169.6327506506699,173.807361225694,174.83438016169106,158.13481821244082
1181,19692,178.45507499384328,176.77835860955815,175.86422256007455,176.2638924009696,169.60790112500916,173.80724931428261,174.82009026487617,158.3005160938617
1182,19709,178.39628677575507,176.6766055540456,175.8431431631151,175.92984790443876,169.66095968604475,173.73568512119093,175.13837262387463,158.482591294728
1183,19725,178.70824354143843,176.68972407875268,175.84453541059253,175.56326373452941,169.3001924058408,173.80571148365777,175.11028748315815,158.36425954647825
1184,19742,179.135470407604,175.69802185793847,175.84317475666103,174.70973058086335,169.14213331501074,174.1372310635837,175.2607985276671,158.15490330219166
1185,19759,179.42039609548945,175.79274278496982,175.83704951632737,174.58428811923739,169.13386821408466,174.08638542400988,175.2682761567543,158.1880704449062
1186,19775,179.69262887915696,175.37094072468412,175.8696829637148,174.1172208198134,169.02752506234296,174.0686365688411,175.27757739367323,158.04609139037518
1187,19792,179.833886077338,174.97133633707872,175.83125209659823,173.87803497565594,169.0461004568959,173.96029687226851,175.35665430270822,157.99542292151546
1188,19809,179.89973991411864,175.01628296601194,175.59896501745382,173.6257656558148,168.82572413258524,173.88489876615253,175.45135302216423,158.07970290233766
1189,19825,179.78229846113936,175.19314739426136,175.2169800856159,173.23633495092494,168.8033583510003,174.16915224553478,175.7361106769726,158.0471676577858
1190,19842,179.88404812927715,174.95749083804813,175.25265465247332,173.1671216133354,168.8158725031104,174.17891168796052,175.896459131718,158.13194912766667
1191,19859,179.9935409923931,175.65925454749458,175.23533661857118,173.4261807843311,168.9019664421197,174.16886906436415,175.97752291313526,158.29517467041157
1192,19875,179.56112143418406,176.5469462713078,174.3713811347698,173.5259016908399,168.638315619739,174.1419947283154,175.98988313023315,158.23001515230544
1193,19892,179.45094714989364,176.64383030044036,174.0632630911839,173.4309843550476,168.84018848340625,174.10218697495623,176.30341799955306,158.65508341169914
1194,19909,179.23799415256198,176.83294373941985,173.66955668133664,173.1644779225867,168.89264258217585,173.94660362270957,176.25883054007858,158.65890159349263
1195,19925,178.9572144532673,176.8728234482844,173.57957149583703,173.23904552137162,168.92703321268826,173.89498978466023,176.37700878937858,158.68328773209117
1196,19942,179.16701521817947,177.47224456272693,173.5818278487843,173.72925623806609,169.04665479971953,173.83898924953638,176.4614288215603,158.7547118134041
1197,19959,179.1208632288234,177.94027918407483,173.41750494935465,174.11389176777428,168.9123160556755,173.59881411495314,176.89304556101942,158.79095533788174
1198,19975,179.78937809429928,177.73124677788306,173.43231688390776,174.6608620167101,168.9260326081029,173.53477150468115,176.93572091208577,158.95626488460752
1199,19992,179.55868437258616,177.45849078882682,173.46175166042207,174.63607987236938,168.96949564612675,173.21097800992243,176.35353074418867,159.35865853050396
1200,20009,179.28289666439505,178.23305909584022,173.0267542805465,174.93710548740026,168.3345590853414,172.92646784116215,174.67553070043806,159.58464041075877
1201,20025,179.28244562719874,179.92964340799307,172.5918772501763,175.49668346990873,168.0613509854762,172.96830046060094,172.49850714031226,160.4232186258832
1202,20042,178.42849198847125,178.83884630881502,172.73219616270313,176.65100323897644,167.84118160177735,172.69168481054115,170.35993743041792,160.862798401584
1203,20059,177.15783255520617,178.08411581333453,173.53847651194306,177.4498695041489,167.63539687355126,172.6738016962076,168.00495755115813,160.75936015087547
1204,20075,174.91859950083983,177.84651271461587,174.93093469196114,177.59337271521787,166.9311933250594,172.79771365210223,166.2867448852891,161.4458960593948
1205,20092,169.1696888256391,177.65079421409126,178.20447113704944,178.56446563225893,165.88498285717267,172.78962296751666,163.95584607096148,162.83165127462834
1206,20109,163.64089421354453,177.69478024227598,179.41916632743315,179.25479443496334,164.662690716597,171.72658681800303,163.7944250964681,161.79940181417203
1207,20125,160.55856414394378,177.75016846198773,178.09524090963754,179.17066716283668,163.8132213928164,171.629128740488,163.49613361354548,161.8542304242672
1208,20142,155.44954933166136,175.7320415810601,175.69851471004603,179.46559033332466,161.38436368548804,170.88632062598361,161.61762119786374,162.41215505981725
1209,20159,149.99114614902967,170.05788918341602,172.50569482416432,177.87137518351938,157.83861779226112,169.97198496541543,159.2909777572477,163.8023249761391
1210,20175,145.16935672990192,166.99402941478917,169.45434685698817,176.2734266250961,155.10728033619972,169.12833470500232,158.4128220664781,165.01518415356165
1211,20192,142.68592393580505,165.35795573283747,168.1633404207523,175.97067564401783,154.463385345787,167.65133289573842,162.9388927192384,164.67288830882424
1212,20209,140.51438731916218,160.18651843376028,167.42010854338545,173.76814459865628,154.09340678071206,167.2330902704257,163.09930477277865,164.4168205310691
1213,20226,136.90101124361894,156.0766139118194,165.64986106248477,171.50123330147215,154.26207197783438,166.61828177391632,163.4655831002529,164.21703660696133
